Te_K,Tc_K,superheat_K,subcool_K,h1,h2s,h2,h3,Qe,Wc,COP,P1,P3
273.15,313.15,7.5,7.5,402913.5542,423269.4562,430054.7568,245350.4409,157563.1132,27141.20263,5.805310671,381076.6891,1016593.022
273.15,313.15,7.5,10,402913.5542,423269.4562,430054.7568,241722.3923,161191.1619,27141.20263,5.938983769,381076.6891,1016593.022
273.15,313.15,10,0,404318.1182,422907.4914,429103.9491,256409.2446,147908.8736,24785.83087,5.96747692,414607.4674,1016593.022
273.15,313.5666667,0,0,398603.4536,424717.7945,433422.5748,257031.8512,141571.6024,34819.12113,4.065915445,292803.1823,1028000.73
273.15,313.5666667,0,2.5,398603.4536,424717.7945,433422.5748,253309.6853,145293.7683,34819.12113,4.172815498,292803.1823,1028000.73
273.15,313.5666667,0,5,398603.4536,424717.7945,433422.5748,249618.8541,148984.5995,34819.12113,4.278815625,292803.1823,1028000.73
273.15,313.5666667,0,7.5,398603.4536,424717.7945,433422.5748,245957.8177,152645.6359,34819.12113,4.383960048,292803.1823,1028000.73
273.15,313.5666667,0,10,398603.4536,424717.7945,433422.5748,242325.1668,156278.2868,34819.12113,4.488289242,292803.1823,1028000.73
273.15,313.5666667,2.5,0,400055.2854,424288.8924,432366.7613,257031.8512,143023.4342,32311.47595,4.426397432,320263.4909,1028000.73
273.15,313.5666667,2.5,2.5,400055.2854,424288.8924,432366.7613,253309.6853,146745.6001,32311.47595,4.541593838,320263.4909,1028000.73
273.15,313.5666667,2.5,5,400055.2854,424288.8924,432366.7613,249618.8541,150436.4313,32311.47595,4.655820475,320263.4909,1028000.73
273.15,313.5666667,2.5,7.5,400055.2854,424288.8924,432366.7613,245957.8177,154097.4677,32311.47595,4.769124999,320263.4909,1028000.73
273.15,313.5666667,2.5,10,400055.2854,424288.8924,432366.7613,242325.1668,157730.1186,32311.47595,4.881551026,320263.4909,1028000.73
273.15,313.5666667,5,0,401492.2905,423884.1127,431348.0534,257031.8512,144460.4392,29855.76295,4.838611543,349658.6079,1028000.73
273.15,313.5666667,5,2.5,401492.2905,423884.1127,431348.0534,253309.6853,148182.6051,29855.76295,4.963283148,349658.6079,1028000.73
273.15,313.5666667,5,5,401492.2905,423884.1127,431348.0534,249618.8541,151873.4364,29855.76295,5.086905219,349658.6079,1028000.73
273.15,313.5666667,5,7.5,401492.2905,423884.1127,431348.0534,245957.8177,155534.4728,29855.76295,5.209529331,349658.6079,1028000.73
273.15,313.5666667,5,10,401492.2905,423884.1127,431348.0534,242325.1668,159167.1236,29855.76295,5.331202686,349658.6079,1028000.73
273.15,313.5666667,7.5,0,402913.5542,423501.4612,430364.0968,257031.8512,145881.703,27450.54265,5.314346781,381076.6891,1028000.73
273.15,313.5666667,7.5,2.5,402913.5542,423501.4612,430364.0968,253309.6853,149603.8689,27450.54265,5.449942129,381076.6891,1028000.73
273.15,313.5666667,7.5,5,402913.5542,423501.4612,430364.0968,249618.8541,153294.7001,27450.54265,5.584395983,381076.6891,1028000.73
273.15,313.5666667,7.5,7.5,402913.5542,423501.4612,430364.0968,245957.8177,156955.7365,27450.54265,5.717764436,381076.6891,1028000.73
273.15,313.5666667,7.5,10,402913.5542,423501.4612,430364.0968,242325.1668,160588.3874,27450.54265,5.850098827,381076.6891,1028000.73
273.15,313.5666667,10,0,404318.1182,423138.9787,429412.5988,257031.8512,147286.267,25094.48063,5.869269387,414607.4674,1028000.73
273.15,313.9833333,0,0,398603.4536,424950.82,433733.2754,257655.3748,140948.0788,35129.82181,4.012205913,292803.1823,1039504.215
273.15,313.9833333,0,2.5,398603.4536,424950.82,433733.2754,253927.8267,144675.627,35129.82181,4.118313715,292803.1823,1039504.215
273.15,313.9833333,0,5,398603.4536,424950.82,433733.2754,250231.8837,148371.57,35129.82181,4.223521848,292803.1823,1039504.215
273.15,313.9833333,0,7.5,398603.4536,424950.82,433733.2754,246565.9826,152037.471,35129.82181,4.327874813,292803.1823,1039504.215
273.15,313.9833333,0,10,398603.4536,424950.82,433733.2754,242928.6937,155674.76,35129.82181,4.43141331,292803.1823,1039504.215
273.15,313.9833333,2.5,0,400055.2854,424521.3092,432676.6505,257655.3748,142399.9106,32621.36507,4.365234571,320263.4909,1039504.215
273.15,313.9833333,2.5,2.5,400055.2854,424521.3092,432676.6505,253927.8267,146127.4587,32621.36507,4.479501652,320263.4909,1039504.215
273.15,313.9833333,2.5,5,400055.2854,424521.3092,432676.6505,250231.8837,149823.4017,32621.36507,4.592799884,320263.4909,1039504.215
273.15,313.9833333,2.5,7.5,400055.2854,424521.3092,432676.6505,246565.9826,153489.3028,32621.36507,4.705177188,320263.4909,1039504.215
273.15,313.9833333,2.5,10,400055.2854,424521.3092,432676.6505,242928.6937,157126.5917,32621.36507,4.816677395,320263.4909,1039504.215
273.15,313.9833333,5,0,401492.2905,424115.9538,431657.1749,257655.3748,143836.9156,30164.88445,4.768356261,349658.6079,1039504.215
273.15,313.9833333,5,2.5,401492.2905,424115.9538,431657.1749,253927.8267,147564.4638,30164.88445,4.891928694,349658.6079,1039504.215
273.15,313.9833333,5,5,401492.2905,424115.9538,431657.1749,250231.8837,151260.4068,30164.88445,5.01445338,349658.6079,1039504.215
273.15,313.9833333,5,7.5,401492.2905,424115.9538,431657.1749,246565.9826,154926.3078,30164.88445,5.135982141,349658.6079,1039504.215
273.15,313.9833333,5,10,401492.2905,424115.9538,431657.1749,242928.6937,158563.5968,30164.88445,5.25656238,349658.6079,1039504.215
273.15,313.9833333,7.5,0,402913.5542,423732.7569,430672.4912,257655.3748,145258.1794,27758.93696,5.232843736,381076.6891,1039504.215
273.15,313.9833333,7.5,2.5,402913.5542,423732.7569,430672.4912,253927.8267,148985.7275,27758.93696,5.36712655,381076.6891,1039504.215
273.15,313.9833333,7.5,5,402913.5542,423732.7569,430672.4912,250231.8837,152681.6705,27758.93696,5.500270805,381076.6891,1039504.215
273.15,313.9833333,7.5,7.5,402913.5542,423732.7569,430672.4912,246565.9826,156347.5716,27758.93696,5.632332816,381076.6891,1039504.215
273.15,313.9833333,7.5,10,402913.5542,423732.7569,430672.4912,242928.6937,159984.8605,27758.93696,5.763364093,381076.6891,1039504.215
273.15,313.9833333,10,0,404318.1182,423369.7567,429720.3029,257655.3748,146662.7434,25402.18469,5.773627157,414607.4674,1039504.215
273.15,313.9833333,10,2.5,404318.1182,423369.7567,429720.3029,253927.8267,150390.2916,25402.18469,5.920368401,414607.4674,1039504.215
273.15,314.4,0,0,398603.4536,425183.1371,434043.0317,258279.8236,140323.63,35439.57803,3.959517517,292803.1823,1051104.007
273.15,314.4,0,2.5,398603.4536,425183.1371,434043.0317,254546.8455,144056.6081,35439.57803,4.06485111,292803.1823,1051104.007
273.15,314.4,0,5,398603.4536,425183.1371,434043.0317,250845.7474,147757.7062,35439.57803,4.169285144,292803.1823,1051104.007
273.15,314.4,0,7.5,398603.4536,425183.1371,434043.0317,247174.9421,151428.5115,35439.57803,4.272864406,292803.1823,1051104.007
273.15,314.4,0,10,398603.4536,425183.1371,434043.0317,243532.9786,155070.475,35439.57803,4.375629837,292803.1823,1051104.007
273.15,314.4,2.5,0,400055.2854,424753.0177,432985.5951,258279.8236,141775.4618,32930.30975,4.305318196,320263.4909,1051104.007
273.15,314.4,2.5,2.5,400055.2854,424753.0177,432985.5951,254546.8455,145508.4399,32930.30975,4.41867814,320263.4909,1051104.007
273.15,314.4,2.5,5,400055.2854,424753.0177,432985.5951,250845.7474,149209.538,32930.30975,4.53106998,320263.4909,1051104.007
273.15,314.4,2.5,7.5,400055.2854,424753.0177,432985.5951,247174.9421,152880.3433,32930.30975,4.642541915,320263.4909,1051104.007
273.15,314.4,2.5,10,400055.2854,424753.0177,432985.5951,243532.9786,156522.3068,32930.30975,4.753138005,320263.4909,1051104.007
273.15,314.4,5,0,401492.2905,424347.0866,431965.352,258279.8236,143212.4668,30473.06152,4.699641575,349658.6079,1051104.007
273.15,314.4,5,2.5,401492.2905,424347.0866,431965.352,254546.8455,146945.4449,30473.06152,4.822142496,349658.6079,1051104.007
273.15,314.4,5,5,401492.2905,424347.0866,431965.352,250845.7474,150646.543,30473.06152,4.943597247,349658.6079,1051104.007
273.15,314.4,5,7.5,401492.2905,424347.0866,431965.352,247174.9421,154317.3484,30473.06152,5.064057914,349658.6079,1051104.007
273.15,314.4,5,10,401492.2905,424347.0866,431965.352,243532.9786,157959.3119,30473.06152,5.183572112,349658.6079,1051104.007
273.15,314.4,7.5,0,402913.5542,423963.3443,430979.941,258279.8236,144633.7306,28066.38683,5.153272184,381076.6891,1051104.007
273.15,314.4,7.5,2.5,402913.5542,423963.3443,430979.941,254546.8455,148366.7087,28066.38683,5.28627748,381076.6891,1051104.007
273.15,314.4,7.5,5,402913.5542,423963.3443,430979.941,250845.7474,152067.8068,28066.38683,5.418146898,381076.6891,1051104.007
273.15,314.4,7.5,7.5,402913.5542,423963.3443,430979.941,247174.9421,155738.6121,28066.38683,5.548936991,381076.6891,1051104.007
273.15,314.4,7.5,10,402913.5542,423963.3443,430979.941,243532.9786,159380.5756,28066.38683,5.678699455,381076.6891,1051104.007
273.15,314.4,10,0,404318.1182,423599.8264,430027.0625,258279.8236,146038.2946,25708.94431,5.680446961,414607.4674,1051104.007
273.15,314.4,10,2.5,404318.1182,423599.8264,430027.0625,254546.8455,149771.2727,25708.94431,5.825648492,414607.4674,1051104.007
273.15,314.4,10,5,404318.1182,423599.8264,430027.0625,250845.7474,153472.3708,25708.94431,5.969609989,414607.4674,1051104.007
273.15,314.8166667,0,0,398603.4536,425414.747,434351.8447,258905.206,139698.2476,35748.3911,3.907819158,292803.1823,1062800.637
273.15,314.8166667,0,2.5,398603.4536,425414.747,434351.8447,255166.7496,143436.704,35748.3911,4.01239607,292803.1823,1062800.637
273.15,314.8166667,0,5,398603.4536,425414.747,434351.8447,251460.4524,147143.0012,35748.3911,4.116073387,292803.1823,1062800.637
273.15,314.8166667,0,7.5,398603.4536,425414.747,434351.8447,247784.7025,150818.7512,35748.3911,4.218896193,292803.1823,1062800.637
273.15,314.8166667,0,10,398603.4536,425414.747,434351.8447,244138.0275,154465.4261,35748.3911,4.320905679,292803.1823,1062800.637
273.15,314.8166667,2.5,0,400055.2854,424984.0189,433293.5967,258905.206,141150.0794,33238.3113,4.246608023,320263.4909,1062800.637
273.15,314.8166667,2.5,2.5,400055.2854,424984.0189,433293.5967,255166.7496,144888.5358,33238.3113,4.359082339,320263.4909,1062800.637
273.15,314.8166667,2.5,5,400055.2854,424984.0189,433293.5967,251460.4524,148594.833,33238.3113,4.470589125,320263.4909,1062800.637
273.15,314.8166667,2.5,7.5,400055.2854,424984.0189,433293.5967,247784.7025,152270.5829,33238.3113,4.58117687,320263.4909,1062800.637
273.15,314.8166667,2.5,10,400055.2854,424984.0189,433293.5967,244138.0275,155917.2579,33238.3113,4.690889875,320263.4909,1062800.637
273.15,314.8166667,5,0,401492.2905,424577.5121,432272.5859,258905.206,142587.0845,30780.29545,4.632414419,349658.6079,1062800.637
273.15,314.8166667,5,2.5,401492.2905,424577.5121,432272.5859,255166.7496,146325.5408,30780.29545,4.753870574,349658.6079,1062800.637
273.15,314.8166667,5,5,401492.2905,424577.5121,432272.5859,251460.4524,150031.8381,30780.29545,4.874281935,349658.6079,1062800.637
273.15,314.8166667,5,7.5,401492.2905,424577.5121,432272.5859,247784.7025,153707.588,30780.29545,4.993700864,349658.6079,1062800.637
273.15,314.8166667,5,10,401492.2905,424577.5121,432272.5859,244138.0275,157354.263,30780.29545,5.112175198,349658.6079,1062800.637
273.15,314.8166667,7.5,0,402913.5542,424193.2244,431286.4478,258905.206,144008.3482,28372.89356,5.075560865,381076.6891,1062800.637
273.15,314.8166667,7.5,2.5,402913.5542,424193.2244,431286.4478,255166.7496,147746.8046,28372.89356,5.207322412,381076.6891,1062800.637
273.15,314.8166667,7.5,5,402913.5542,424193.2244,431286.4478,251460.4524,151453.1018,28372.89356,5.337950515,381076.6891,1062800.637
273.15,314.8166667,7.5,7.5,402913.5542,424193.2244,431286.4478,247784.7025,155128.8517,28372.89356,5.467501979,381076.6891,1062800.637
273.15,314.8166667,7.5,10,402913.5542,424193.2244,431286.4478,244138.0275,158775.5267,28372.89356,5.596028701,381076.6891,1062800.637
273.15,314.8166667,10,0,404318.1182,423829.1888,430332.879,258905.206,145412.9122,26014.76077,5.589630959,414607.4674,1062800.637
273.15,314.8166667,10,2.5,404318.1182,423829.1888,430332.879,255166.7496,149151.3686,26014.76077,5.733336157,414607.4674,1062800.637
273.15,314.8166667,10,5,404318.1182,423829.1888,430332.879,251460.4524,152857.6658,26014.76077,5.875805169,414607.4674,1062800.637
273.15,315.2333333,0,0,398603.4536,425645.6504,434659.716,259531.5304,139071.9232,36056.26237,3.857080963,292803.1823,1074594.637
273.15,315.2333333,0,2.5,398603.4536,425645.6504,434659.716,255787.5467,142815.9069,36056.26237,3.96091823,292803.1823,1074594.637
273.15,315.2333333,0,5,398603.4536,425645.6504,434659.716,252076.0055,146527.4481,36056.26237,4.06385572,292803.1823,1074594.637
273.15,315.2333333,0,7.5,398603.4536,425645.6504,434659.716,248395.2702,150208.1834,36056.26237,4.165938828,292803.1823,1074594.637
273.15,315.2333333,0,10,398603.4536,425645.6504,434659.716,244743.8463,153859.6074,36056.26237,4.267209002,292803.1823,1074594.637
273.15,315.2333333,2.5,0,400055.2854,425214.3137,433600.6564,259531.5304,140523.755,33545.37103,4.189065455,320263.4909,1074594.637
273.15,315.2333333,2.5,2.5,400055.2854,425214.3137,433600.6564,255787.5467,144267.7387,33545.37103,4.300675004,320263.4909,1074594.637
273.15,315.2333333,2.5,5,400055.2854,425214.3137,433600.6564,252076.0055,147979.2799,33545.37103,4.411317428,320263.4909,1074594.637
273.15,315.2333333,2.5,7.5,400055.2854,425214.3137,433600.6564,248395.2702,151660.0152,33545.37103,4.521041519,320263.4909,1074594.637
273.15,315.2333333,2.5,10,400055.2854,425214.3137,433600.6564,244743.8463,155311.4391,33545.37103,4.629891826,320263.4909,1074594.637
273.15,315.2333333,5,0,401492.2905,424807.2311,432578.878,259531.5304,141960.76,31086.58756,4.566624103,349658.6079,1074594.637
273.15,315.2333333,5,2.5,401492.2905,424807.2311,432578.878,255787.5467,145704.7438,31086.58756,4.687061373,349658.6079,1074594.637
273.15,315.2333333,5,5,401492.2905,424807.2311,432578.878,252076.0055,149416.2849,31086.58756,4.806455023,349658.6079,1074594.637
273.15,315.2333333,5,7.5,401492.2905,424807.2311,432578.878,248395.2702,153097.0203,31086.58756,4.924857705,349658.6079,1074594.637
273.15,315.2333333,5,10,401492.2905,424807.2311,432578.878,244743.8463,156748.4442,31086.58756,5.042317492,349658.6079,1074594.637
273.15,315.2333333,7.5,0,402913.5542,424422.398,431592.0126,259531.5304,143382.0238,28678.45845,4.999641945,381076.6891,1074594.637
273.15,315.2333333,7.5,2.5,402913.5542,424422.398,431592.0126,255787.5467,147126.0075,28678.45845,5.130192328,381076.6891,1074594.637
273.15,315.2333333,7.5,5,402913.5542,424422.398,431592.0126,252076.0055,150837.5487,28678.45845,5.259611458,381076.6891,1074594.637
273.15,315.2333333,7.5,7.5,402913.5542,424422.398,431592.0126,248395.2702,154518.284,28678.45845,5.387956409,381076.6891,1074594.637
273.15,315.2333333,7.5,10,402913.5542,424422.398,431592.0126,244743.8463,158169.7079,28678.45845,5.51527929,381076.6891,1074594.637
273.15,315.2333333,10,0,404318.1182,424057.8447,430637.7536,259531.5304,144786.5878,26319.63536,5.501086387,414607.4674,1074594.637
273.15,315.2333333,10,2.5,404318.1182,424057.8447,430637.7536,255787.5467,148530.5715,26319.63536,5.64333698,414607.4674,1074594.637
273.15,315.2333333,10,5,404318.1182,424057.8447,430637.7536,252076.0055,152242.1127,26319.63536,5.784354934,414607.4674,1074594.637
273.15,315.2333333,10,7.5,404318.1182,424057.8447,430637.7536,248395.2702,155922.848,26319.63536,5.92420244,414607.4674,1074594.637
273.15,315.65,0,0,398603.4536,425875.8485,434966.6468,260158.8056,138444.648,36363.19316,3.807274223,292803.1823,1086486.544
273.15,315.65,0,2.5,398603.4536,425875.8485,434966.6468,256409.2446,142194.2091,36363.19316,3.910388409,292803.1823,1086486.544
273.15,315.65,0,5,398603.4536,425875.8485,434966.6468,252692.4141,145911.0395,36363.19316,4.012602492,292803.1823,1086486.544
273.15,315.65,0,7.5,398603.4536,425875.8485,434966.6468,249006.6519,149596.8018,36363.19316,4.11396219,292803.1823,1086486.544
273.15,315.65,0,10,398603.4536,425875.8485,434966.6468,245350.4409,153253.0127,36363.19316,4.214509215,292803.1823,1086486.544
273.15,315.65,2.5,0,400055.2854,425443.9031,433906.7757,260158.8056,139896.4798,33851.49027,4.1326535,320263.4909,1086486.544
273.15,315.65,2.5,2.5,400055.2854,425443.9031,433906.7757,256409.2446,143646.0408,33851.49027,4.243418523,320263.4909,1086486.544
273.15,315.65,2.5,5,400055.2854,425443.9031,433906.7757,252692.4141,147362.8713,33851.49027,4.353216657,320263.4909,1086486.544
273.15,315.65,2.5,7.5,400055.2854,425443.9031,433906.7757,249006.6519,151048.6335,33851.49027,4.462097011,320263.4909,1086486.544
273.15,315.65,2.5,10,400055.2854,425443.9031,433906.7757,245350.4409,154704.8444,33851.49027,4.570104395,320263.4909,1086486.544
273.15,315.65,5,0,401492.2905,425036.2448,432884.2296,260158.8056,141333.4848,31391.93914,4.502222184,349658.6079,1086486.544
273.15,315.65,5,2.5,401492.2905,425036.2448,432884.2296,256409.2446,145083.0459,31391.93914,4.621665621,349658.6079,1086486.544
273.15,315.65,5,5,401492.2905,425036.2448,432884.2296,252692.4141,148799.8764,31391.93914,4.740066413,349658.6079,1086486.544
273.15,315.65,5,7.5,401492.2905,425036.2448,432884.2296,249006.6519,152485.6386,31391.93914,4.857477517,349658.6079,1086486.544
273.15,315.65,5,10,401492.2905,425036.2448,432884.2296,245350.4409,156141.8495,31391.93914,4.973947254,349658.6079,1086486.544
273.15,315.65,7.5,0,402913.5542,424650.8663,431896.637,260158.8056,142754.7486,28983.08278,4.925450811,381076.6891,1086486.544
273.15,315.65,7.5,2.5,402913.5542,424650.8663,431896.637,256409.2446,146504.3096,28983.08278,5.054821489,381076.6891,1086486.544
273.15,315.65,7.5,5,402913.5542,424650.8663,431896.637,252692.4141,150221.1401,28983.08278,5.183062866,381076.6891,1086486.544
273.15,315.65,7.5,7.5,402913.5542,424650.8663,431896.637,249006.6519,153906.9023,28983.08278,5.310232301,381076.6891,1086486.544
273.15,315.65,7.5,10,402913.5542,424650.8663,431896.637,245350.4409,157563.1132,28983.08278,5.436382129,381076.6891,1086486.544
273.15,315.65,10,0,404318.1182,424285.7952,430941.6876,260158.8056,144159.3126,26623.56935,5.414725225,414607.4674,1086486.544
273.15,315.65,10,2.5,404318.1182,424285.7952,430941.6876,256409.2446,147908.8736,26623.56935,5.555561378,414607.4674,1086486.544
273.15,315.65,10,5,404318.1182,424285.7952,430941.6876,252692.4141,151625.7041,26623.56935,5.695168145,414607.4674,1086486.544
273.15,315.65,10,7.5,404318.1182,424285.7952,430941.6876,249006.6519,155311.4664,26623.56935,5.833607969,414607.4674,1086486.544
273.15,315.65,10,10,404318.1182,424285.7952,430941.6876,245350.4409,158967.6773,26623.56935,5.970937824,414607.4674,1086486.544
273.15,316.0666667,0,0,398603.4536,426105.3422,435272.6384,260787.0404,137816.4132,36669.18482,3.758371338,292803.1823,1098476.894
273.15,316.0666667,0,2.5,398603.4536,426105.3422,435272.6384,257031.8512,141571.6024,36669.18482,3.860778555,292803.1823,1098476.894
